PROVNUM,day_of_week,CNA_contract_hours_mean,CNA_contract_hours_min,CNA_contract_hours_max
335271,Sunday,37.07692307692308,13.75,54.75
335256,Tuesday,37.03846153846154,14.5,62.25
335774,Thursday,36.96923076923077,7.5,61.0
335635,Saturday,36.96153846153846,21.5,57.75
335753,Sunday,36.863846153846154,14.18,59.91
335046,Tuesday,36.75,8.25,53.25
335847,Sunday,36.75,26.0,53.25
335609,Thursday,36.71153846153846,16.25,53.75
335592,Thursday,36.69230769230769,0.0,82.5
335271,Monday,36.69230769230769,14.75,61.25
335271,Tuesday,36.65384615384615,13.75,54.5
335210,Wednesday,36.643846153846155,7.52,59.22
335168,Monday,36.64076923076923,27.18,56.11
335096,Monday,36.59923076923077,7.5,78.26
335422,Thursday,36.57692307692308,22.25,61.25
335780,Wednesday,36.49846153846154,15.0,62.5
335669,Friday,36.48076923076923,22.5,44.5
335136,Friday,36.44230769230769,0.0,93.0
335364,Monday,36.43076923076923,10.3,51.5
335131,Friday,36.38461538461539,12.75,54.0
335371,Friday,36.30692307692308,0.0,84.82
335131,Monday,36.25,13.5,63.25
335197,Sunday,36.21153846153846,9.5,62.0
335489,Wednesday,36.191538461538464,18.75,52.75
335340,Saturday,36.07692307692308,16.0,58.75
335780,Friday,36.0,12.5,56.5
335422,Tuesday,36.0,24.0,53.75
335576,Monday,35.86846153846154,7.0,53.43
335014,Sunday,35.76923076923077,6.25,71.5
335606,Thursday,35.745384615384616,23.28,54.21
335489,Tuesday,35.59615384615385,7.5,68.0
335631,Saturday,35.5,20.75,50.75
335840,Wednesday,35.36538461538461,25.25,49.25
335340,Sunday,35.30769230769231,8.0,61.5
335840,Thursday,35.27538461538462,21.5,45.75
335411,Saturday,35.223846153846154,14.92,62.09
335283,Wednesday,35.14923076923077,16.0,54.15
335185,Saturday,34.89923076923077,6.63,66.98
335374,Sunday,34.82692307692308,14.75,55.75
335669,Saturday,34.80769230769231,20.5,50.25
335578,Saturday,34.75,8.0,62.0
335383,Sunday,34.723076923076924,6.5,69.4
335786,Sunday,34.71307692307692,14.5,58.03
335283,Thursday,34.71153846153846,11.0,65.54
335666,Thursday,34.69846153846154,16.0,51.56
335374,Saturday,34.67307692307692,13.75,49.5
335775,Sunday,34.61538461538461,7.5,66.25
335635,Wednesday,34.61538461538461,15.75,55.0
335498,Friday,34.55769230769231,22.25,45.0
335283,Friday,34.504615384615384,14.67,62.46
335403,Tuesday,34.472307692307695,16.95,57.04
335090,Thursday,34.46153846153846,14.5,72.75
335795,Friday,34.38461538461539,15.25,57.25
335383,Saturday,34.246153846153845,21.5,50.5
335666,Wednesday,34.152307692307694,21.02,44.2
335545,Friday,34.13461538461539,19.25,48.5
335635,Monday,34.13461538461539,14.25,50.0
335857,Thursday,33.96230769230769,8.23,66.02
335028,Wednesday,33.96153846153846,22.5,45.25
335635,Friday,33.94230769230769,8.5,53.25
335451,Saturday,33.871538461538464,14.0,57.33
335104,Saturday,33.86923076923077,20.75,58.93
335204,Saturday,33.78692307692308,15.5,48.43
335284,Sunday,33.74692307692308,1.5,74.75
335046,Monday,33.73076923076923,7.5,59.0
335344,Saturday,33.7,16.55,55.5
335256,Monday,33.63461538461539,18.75,51.25
335422,Wednesday,33.57692307692308,16.25,51.0
335131,Wednesday,33.55769230769231,7.5,51.25
335487,Saturday,33.53846153846154,14.0,52.0
335763,Monday,33.534615384615385,20.75,44.25
335465,Friday,33.51923076923077,6.5,49.75
335840,Tuesday,33.46153846153846,14.75,50.0
335090,Sunday,33.457692307692305,0.0,65.25
335777,Friday,33.394615384615385,12.83,60.18
335371,Monday,33.34615384615385,0.0,70.75
335555,Friday,33.09615384615385,21.0,52.0
335631,Thursday,33.05769230769231,21.0,49.5
335840,Monday,33.05769230769231,16.5,46.5
335364,Tuesday,33.05384615384615,16.7,52.5
335340,Wednesday,32.98076923076923,15.0,54.25
335857,Wednesday,32.933076923076925,16.0,52.45
335650,Monday,32.886153846153846,21.18,55.81
335677,Friday,32.84615384615385,15.0,55.25
335632,Thursday,32.84615384615385,22.0,48.5
335092,Tuesday,32.79461538461538,22.75,53.5
335090,Saturday,32.75,8.0,83.25
335283,Tuesday,32.67769230769231,0.0,50.63
335161,Friday,32.674615384615386,7.5,73.34
335632,Saturday,32.67307692307692,5.0,62.5
335592,Monday,32.63461538461539,0.0,75.0
335261,Tuesday,32.62307692307692,7.25,70.75
335710,Saturday,32.57692307692308,10.5,47.5
335096,Tuesday,32.54538461538462,14.4,66.75
335406,Friday,32.5,21.5,48.0
335136,Thursday,32.42307692307692,0.0,80.5
335710,Friday,32.36538461538461,16.75,45.25
335780,Tuesday,32.32692307692308,15.0,50.0
335635,Sunday,32.17307692307692,14.75,50.0
335261,Friday,32.005384615384614,1.25,84.49
335487,Sunday,31.942307692307693,7.5,64.5
335239,Thursday,31.923076923076923,9.25,50.5
335842,Thursday,31.88923076923077,15.02,60.62
335774,Monday,31.838461538461537,19.6,54.8
335489,Friday,31.826923076923077,0.0,54.5
335650,Friday,31.793076923076924,13.88,57.4
335677,Thursday,31.786153846153848,16.5,53.32
335578,Friday,31.782307692307693,23.0,40.17
335261,Thursday,31.724615384615387,0.0,89.17
335096,Sunday,31.72230769230769,0.0,67.39
335371,Sunday,31.63,0.0,74.87
335847,Tuesday,31.53846153846154,13.5,53.5
335447,Saturday,31.51923076923077,7.65,59.48
335795,Thursday,31.48076923076923,14.0,45.0
335411,Friday,31.422307692307694,19.48,42.62
335028,Thursday,31.346153846153847,21.0,43.75
335774,Tuesday,31.292307692307695,11.8,54.7
335090,Wednesday,31.28846153846154,14.0,64.75
335777,Saturday,31.19076923076923,13.13,58.33
335724,Friday,31.155384615384612,0.0,63.13
335532,Saturday,30.966153846153848,7.53,60.15
335669,Wednesday,30.846153846153847,21.0,43.5
335532,Sunday,30.84,7.6,79.04
335706,Tuesday,30.746153846153845,16.0,44.3
335635,Tuesday,30.692307692307693,0.0,47.5
335545,Wednesday,30.653846153846153,15.0,47.25
335795,Wednesday,30.634615384615383,8.0,53.25
335578,Sunday,30.506153846153843,12.0,55.5
335136,Wednesday,30.5,6.5,75.0
335706,Monday,30.469230769230766,8.0,44.5
335131,Saturday,30.384615384615383,13.5,55.0
335211,Tuesday,30.365384615384617,10.0,65.0
335632,Wednesday,30.346153846153847,20.25,42.75
335271,Thursday,30.307692307692307,7.25,45.0
335513,Sunday,30.27692307692308,7.0,69.8
335046,Friday,30.26923076923077,7.5,53.75
335340,Thursday,30.26923076923077,8.0,52.0
335820,Friday,30.21461538461538,9.25,46.55
335650,Tuesday,30.20923076923077,14.1,47.96
335226,Wednesday,30.20307692307692,14.1,59.62
335724,Wednesday,30.133076923076924,0.0,63.07
335197,Monday,30.096153846153847,8.25,96.0
335371,Saturday,30.058461538461536,0.0,58.25
335256,Sunday,30.0,7.25,58.5
335096,Wednesday,29.896923076923073,7.65,57.5
335555,Monday,29.826923076923077,15.25,47.5
335300,Wednesday,29.666153846153843,5.5,57.0
335371,Thursday,29.588461538461537,0.0,80.28
335300,Monday,29.523846153846154,0.0,59.25
335096,Thursday,29.46846153846154,14.18,59.25
335044,Friday,29.46153846153846,8.0,50.75
335835,Sunday,29.442307692307693,7.25,43.5
335446,Thursday,29.38769230769231,6.5,42.52
335588,Wednesday,29.326923076923077,7.0,52.0
335446,Sunday,29.314615384615387,14.0,55.65
335847,Wednesday,29.28846153846154,13.5,47.0
335168,Tuesday,29.272307692307688,14.22,47.41
335046,Thursday,29.26923076923077,7.5,52.25
335451,Monday,29.243846153846157,16.5,52.0
335489,Thursday,29.23153846153846,5.5,47.25
335046,Wednesday,29.173076923076923,7.5,46.75
335447,Monday,29.067692307692308,0.0,64.86
335857,Tuesday,28.98,16.22,39.93
335451,Sunday,28.942307692307693,14.75,42.0
335583,Sunday,28.846153846153847,0.0,72.5
335802,Sunday,28.80923076923077,12.5,46.05
335611,Sunday,28.807692307692307,17.0,38.5
335465,Wednesday,28.78846153846154,7.75,48.75
335631,Wednesday,28.76923076923077,21.0,42.0
335666,Tuesday,28.736923076923077,14.5,44.62
335168,Sunday,28.646153846153844,8.68,41.54
335440,Tuesday,28.596153846153847,0.0,51.5
335374,Tuesday,28.557692307692307,3.5,50.75
335344,Sunday,28.552307692307693,0.0,49.74
335465,Tuesday,28.51923076923077,11.75,57.5
335063,Friday,28.503076923076925,0.0,58.75
335044,Saturday,28.5,8.5,50.0
335606,Wednesday,28.421538461538457,11.08,40.8
335669,Sunday,28.307692307692307,15.0,48.5
335090,Friday,28.28846153846154,11.5,61.5
335465,Monday,28.28846153846154,14.25,50.25
335839,Saturday,28.153846153846153,0.0,59.0
335578,Monday,28.052307692307693,21.5,37.58
335578,Wednesday,28.01923076923077,16.0,48.0
335403,Sunday,28.003076923076925,13.48,44.2
335451,Thursday,27.96153846153846,8.0,44.75
335845,Friday,27.93769230769231,8.2,43.38
335795,Monday,27.884615384615383,7.75,51.25
335611,Saturday,27.826923076923077,8.5,44.0
335513,Thursday,27.79,13.8,48.24
335774,Wednesday,27.746153846153845,15.3,48.9
335422,Friday,27.73076923076923,8.5,58.5
335555,Sunday,27.73076923076923,15.25,38.0
335371,Tuesday,27.606153846153845,0.0,57.5
335044,Wednesday,27.576923076923077,14.0,43.5
335136,Tuesday,27.576923076923077,0.0,79.5
335780,Monday,27.557692307692307,13.0,40.5
335204,Sunday,27.475384615384616,15.5,38.8
335808,Tuesday,27.365384615384617,14.5,65.0
335845,Sunday,27.23769230769231,5.98,49.27
335820,Tuesday,27.163846153846155,8.46,37.28
335008,Sunday,27.146153846153847,0.0,51.83
335446,Tuesday,27.02692307692308,0.0,42.07
335611,Wednesday,27.01923076923077,7.5,43.75
335425,Monday,27.01923076923077,1.0,50.75
335588,Thursday,26.98076923076923,6.0,44.75
335666,Sunday,26.963076923076922,15.5,36.52
335681,Monday,26.87923076923077,19.8,40.89
335498,Monday,26.78846153846154,7.5,38.5
335168,Thursday,26.774615384615384,13.83,30.0
335161,Thursday,26.76615384615385,7.25,52.56
335239,Friday,26.75,7.25,43.5
335808,Wednesday,26.653846153846153,7.25,51.25
335383,Monday,26.653846153846153,7.5,36.5
335446,Wednesday,26.61,13.5,35.07
335777,Tuesday,26.606923076923074,9.5,40.21
335603,Saturday,26.550769230769234,7.27,58.34
335220,Saturday,26.5,0.0,63.75
335706,Saturday,26.492307692307694,0.0,44.6
335710,Tuesday,26.46153846153846,14.75,51.25
335669,Tuesday,26.403846153846153,15.0,37.5
335211,Wednesday,26.365384615384617,4.5,62.5
335411,Thursday,26.356153846153845,19.5,42.67
335603,Sunday,26.336153846153845,13.47,48.88
335845,Monday,26.335384615384616,11.18,53.68
335284,Tuesday,26.286153846153848,0.0,50.92
335411,Wednesday,26.282307692307693,17.37,40.24
335418,Tuesday,26.25,13.5,34.5
335710,Monday,26.192307692307693,14.25,52.25
335133,Monday,26.134615384615383,7.25,43.25
335706,Friday,26.115384615384617,15.8,40.3
335301,Friday,26.115384615384617,6.5,51.75
335028,Tuesday,26.057692307692307,14.75,31.5
335284,Thursday,25.97153846153846,14.75,44.39
335185,Monday,25.931538461538462,6.62,48.49
335532,Friday,25.926923076923078,0.0,50.05
335748,Friday,25.923076923076923,7.5,90.0
335364,Thursday,25.815384615384616,11.8,39.0
335748,Saturday,25.807692307692307,7.5,72.0
335161,Wednesday,25.799999999999997,0.0,57.38
335406,Sunday,25.73076923076923,12.0,46.75
335541,Sunday,25.714615384615385,4.0,47.0
335411,Sunday,25.61,14.37,55.55
335008,Saturday,25.596153846153847,6.5,41.5
335440,Monday,25.596153846153847,0.0,49.75
335795,Tuesday,25.576923076923077,9.0,47.5
335300,Friday,25.558461538461536,2.0,53.75
335090,Tuesday,25.5,7.75,56.25
335738,Saturday,25.41769230769231,13.33,42.5
335063,Tuesday,25.403846153846153,7.0,50.25
335778,Thursday,25.346153846153847,9.5,49.5
335666,Monday,25.336153846153845,14.97,43.07
335104,Monday,25.279230769230768,7.0,56.67
335441,Sunday,25.26923076923077,6.5,45.25
335532,Monday,25.235384615384614,5.53,48.92
335204,Friday,25.23,8.11,38.01
335284,Saturday,25.215384615384615,1.0,44.0
335451,Tuesday,25.21153846153846,7.5,39.75
335418,Friday,25.173076923076923,15.25,35.5
335136,Monday,25.173076923076923,0.0,74.25
335340,Tuesday,25.153846153846153,0.0,66.5
335446,Monday,25.153076923076924,8.02,43.05
335842,Wednesday,25.10076923076923,0.0,39.6
335847,Monday,25.076923076923077,7.75,39.75
335650,Saturday,25.016153846153845,7.0,42.48
335802,Monday,24.974615384615387,13.62,37.25
335794,Thursday,24.942307692307693,6.75,40.75
335044,Tuesday,24.903846153846153,7.0,45.75
335008,Friday,24.823846153846155,11.33,41.52
335842,Tuesday,24.815384615384616,2.0,46.27
335046,Saturday,24.807692307692307,0.0,50.75
335396,Wednesday,24.76923076923077,7.75,35.0
335611,Thursday,24.76923076923077,6.25,45.5
335603,Monday,24.693846153846152,7.73,66.35
335301,Saturday,24.692307692307693,13.5,46.25
335239,Wednesday,24.653846153846153,13.5,41.75
335284,Wednesday,24.63692307692308,0.0,55.84
335498,Tuesday,24.557692307692307,15.0,30.0
335220,Friday,24.557692307692307,0.0,53.0
335835,Wednesday,24.53846153846154,0.0,44.75
335371,Wednesday,24.470769230769232,0.0,44.78
335681,Sunday,24.46923076923077,13.95,42.06
335808,Thursday,24.442307692307693,8.0,46.5
335795,Saturday,24.365384615384617,8.5,53.75
335777,Monday,24.358461538461537,5.5,49.85
335777,Wednesday,24.25846153846154,7.5,42.97
335104,Friday,24.20230769230769,0.0,38.78
335748,Sunday,24.192307692307693,7.5,45.0
335406,Tuesday,24.153846153846153,15.0,37.0
335300,Thursday,24.11846153846154,0.0,50.5
335588,Tuesday,24.096153846153847,6.75,35.75
335738,Wednesday,24.02692307692308,15.5,29.0
335724,Saturday,24.024615384615384,0.0,48.65
335777,Thursday,24.015384615384615,7.5,43.42
335489,Monday,23.884615384615383,8.0,36.0
335451,Wednesday,23.884615384615383,0.0,48.25
335498,Sunday,23.826923076923077,7.25,50.0
335706,Sunday,23.77692307692308,0.0,40.6
335063,Wednesday,23.673076923076923,0.0,46.5
335133,Tuesday,23.653846153846153,7.25,35.75
335220,Tuesday,23.596153846153847,0.0,63.0
335131,Sunday,23.576923076923077,7.5,36.0
335136,Saturday,23.557692307692307,0.0,84.0
335498,Thursday,23.53846153846154,15.0,36.5
335513,Monday,23.513076923076923,11.27,32.72
335396,Monday,23.423076923076923,13.0,29.0
335677,Tuesday,23.386923076923075,9.5,36.75
335344,Friday,23.367692307692305,6.03,44.25
335603,Friday,23.336923076923078,0.87,51.91
335398,Tuesday,23.307692307692307,0.0,55.75
335795,Sunday,23.23076923076923,7.5,55.5
335374,Thursday,23.192307692307693,7.25,44.0
335300,Saturday,23.133076923076924,7.5,49.9
335650,Sunday,23.13153846153846,7.0,42.2
335300,Tuesday,23.1,2.0,53.5
335780,Thursday,23.096153846153847,0.0,39.5
335344,Monday,23.03846153846154,8.0,38.25
335802,Friday,23.029230769230768,6.09,37.81
335048,Saturday,23.0,6.25,54.25
335588,Monday,23.0,5.75,57.5
335136,Sunday,22.96153846153846,0.0,85.25
335044,Sunday,22.942307692307693,6.25,43.0
335046,Sunday,22.903846153846153,0.5,51.75
335063,Thursday,22.78846153846154,7.5,37.0
335283,Saturday,22.77769230769231,7.0,44.22
335079,Saturday,22.71153846153846,15.25,32.5
335738,Thursday,22.64846153846154,13.75,35.25
335578,Thursday,22.615384615384617,8.0,40.0
335609,Saturday,22.596153846153847,7.25,45.0
335778,Friday,22.576923076923077,6.5,35.5
335306,Saturday,22.46153846153846,13.5,32.75
335738,Sunday,22.38153846153846,7.75,36.64
335406,Thursday,22.346153846153847,8.0,40.0
335374,Wednesday,22.307692307692307,7.5,53.75
335398,Monday,22.23076923076923,0.0,43.25
335857,Friday,22.22230769230769,0.0,48.02
335133,Thursday,22.173076923076923,7.25,36.25
335808,Friday,22.173076923076923,0.0,66.75
335794,Tuesday,22.153846153846153,7.75,33.5
335778,Wednesday,22.117692307692305,7.5,45.0
335738,Tuesday,22.116923076923076,7.25,30.0
335780,Sunday,22.115384615384617,0.0,42.5
335780,Saturday,22.113846153846154,7.5,42.5
335465,Saturday,21.884615384615383,0.0,50.0
335765,Thursday,21.884615384615383,13.0,32.5
335220,Thursday,21.846153846153847,0.0,50.0
335440,Sunday,21.826923076923077,0.0,63.75
335839,Tuesday,21.826923076923077,0.0,54.25
335344,Thursday,21.808461538461536,8.0,34.0
335503,Monday,21.807692307692307,14.0,29.0
335611,Friday,21.807692307692307,0.0,36.5
335532,Wednesday,21.76076923076923,0.0,45.54
335489,Saturday,21.71153846153846,7.0,59.75
335063,Saturday,21.707692307692305,0.0,45.12
335549,Wednesday,21.673076923076923,6.5,30.75
335549,Monday,21.596153846153847,7.5,37.25
335406,Wednesday,21.576923076923077,8.0,40.0
335631,Sunday,21.53846153846154,7.0,34.25
335498,Saturday,21.48076923076923,7.25,37.5
335211,Friday,21.46153846153846,7.5,54.5
335238,Saturday,21.46153846153846,3.0,49.0
335220,Sunday,21.46153846153846,0.0,54.0
335415,Saturday,21.384615384615383,7.0,35.0
335532,Tuesday,21.37923076923077,0.0,51.33
335839,Monday,21.346153846153847,0.0,43.0
335532,Thursday,21.28923076923077,0.0,53.46
335451,Friday,21.236923076923077,7.25,39.0
335677,Monday,21.200000000000003,14.0,34.0
335433,Sunday,21.200000000000003,5.5,43.04
335589,Wednesday,21.173076923076923,0.0,42.25
335415,Sunday,21.076923076923077,0.0,41.0
335133,Wednesday,21.057692307692307,7.25,43.25
335794,Wednesday,21.03846153846154,6.25,30.75
335418,Thursday,21.03846153846154,7.5,28.75
335168,Saturday,20.994615384615386,10.9,31.98
335284,Monday,20.96,0.0,44.09
335440,Wednesday,20.942307692307693,0.0,59.25
335344,Wednesday,20.882307692307695,8.3,31.78
335549,Friday,20.865384615384617,6.5,36.75
335513,Tuesday,20.85846153846154,7.0,40.27
335857,Monday,20.833846153846157,0.0,32.84
335710,Thursday,20.807692307692307,7.75,39.75
335380,Saturday,20.76923076923077,7.25,32.75
335560,Tuesday,20.765384615384615,7.5,28.75
335168,Friday,20.692307692307693,7.25,34.43
335044,Monday,20.673076923076923,7.25,36.0
335143,Sunday,20.664615384615384,5.93,27.2
335560,Wednesday,20.66,7.5,47.5
335835,Saturday,20.634615384615383,0.25,40.0
335603,Tuesday,20.571538461538463,7.17,32.76
335513,Wednesday,20.504615384615384,10.93,32.68
335383,Friday,20.386153846153846,7.39,36.75
335589,Tuesday,20.365384615384617,7.0,32.25
335048,Thursday,20.28846153846154,6.25,50.25
335681,Thursday,20.27769230769231,13.95,35.51
335398,Sunday,20.21153846153846,0.0,48.5
335681,Tuesday,20.205384615384617,7.8,41.57
335842,Saturday,20.205384615384617,1.0,37.5
335044,Thursday,20.153846153846153,6.75,38.75
335433,Tuesday,20.092307692307692,0.0,35.63
335204,Thursday,19.986153846153847,9.98,31.8
335845,Thursday,19.92076923076923,6.92,37.65
335578,Tuesday,19.91,8.0,49.17
335301,Sunday,19.884615384615383,7.25,44.0
335185,Wednesday,19.81,0.0,44.21
335835,Thursday,19.807692307692307,0.0,36.5
335724,Thursday,19.77692307692308,0.0,41.97
335738,Friday,19.736153846153847,12.75,46.11
335724,Monday,19.706153846153846,0.0,57.15
335805,Thursday,19.692307692307693,8.0,32.0
335590,Saturday,19.634615384615383,3.75,34.25
335168,Wednesday,19.63,7.25,29.0
335805,Tuesday,19.615384615384617,8.0,32.0
335681,Saturday,19.59846153846154,0.97,42.52
335794,Friday,19.557692307692307,7.75,28.75
335300,Sunday,19.51923076923077,0.0,47.1
335284,Friday,19.50307692307692,0.0,30.64
335347,Friday,19.485384615384614,0.0,63.22
335845,Saturday,19.470769230769232,0.0,58.06
335079,Sunday,19.423076923076923,8.25,28.0
335611,Monday,19.403846153846153,7.5,30.0
335185,Friday,19.376923076923074,0.0,51.76
335724,Tuesday,19.363846153846154,0.0,43.68
335347,Sunday,19.34923076923077,0.0,40.82
335411,Monday,19.294615384615387,7.73,34.15
335143,Monday,19.224615384615383,7.0,26.97
335609,Sunday,19.213846153846156,8.25,37.0
335589,Thursday,19.21153846153846,0.0,40.75
335498,Wednesday,19.096153846153847,14.75,31.0
335238,Tuesday,19.096153846153847,6.25,30.25
335724,Sunday,19.066153846153846,0.0,42.04
335418,Wednesday,19.01923076923077,7.5,28.25
335063,Monday,18.98076923076923,0.0,42.75
335568,Monday,18.903846153846153,7.0,36.5
335048,Tuesday,18.884615384615383,6.25,48.25
335560,Thursday,18.84923076923077,7.5,36.04
335406,Monday,18.807692307692307,8.0,32.0
335301,Thursday,18.78846153846154,7.25,43.75
335048,Friday,18.76923076923077,0.0,42.0
335802,Wednesday,18.755384615384614,4.59,28.45
335220,Wednesday,18.71153846153846,0.0,45.0
335845,Wednesday,18.70769230769231,4.9,31.07
335143,Tuesday,18.694615384615386,7.55,28.65
335658,Monday,18.692307692307693,0.0,33.25
335820,Saturday,18.643846153846155,8.79,29.11
335778,Tuesday,18.603846153846153,5.0,35.5
335008,Thursday,18.586923076923078,0.0,36.0
335165,Wednesday,18.576923076923077,0.0,29.0
335748,Thursday,18.46153846153846,7.5,52.5
335398,Friday,18.46153846153846,0.0,52.75
335433,Friday,18.454615384615384,3.75,39.99
335631,Monday,18.423076923076923,7.0,28.75
335447,Friday,18.419230769230772,0.0,58.06
335820,Monday,18.414615384615384,7.5,32.87
335765,Monday,18.384615384615383,6.5,29.0
335204,Wednesday,18.32846153846154,8.93,25.04
335347,Saturday,18.25076923076923,0.0,42.77
335808,Saturday,18.25,7.0,50.75
335658,Tuesday,18.153846153846153,0.0,37.5
335839,Friday,18.153846153846153,0.0,42.0
335008,Tuesday,18.144615384615385,4.0,39.87
335612,Thursday,18.115384615384617,0.0,35.5
335347,Wednesday,18.115384615384617,7.25,29.0
335143,Thursday,18.10076923076923,8.07,36.57
335839,Sunday,18.096153846153847,0.0,42.0
335568,Tuesday,18.057692307692307,0.0,30.75
335777,Sunday,18.029230769230768,0.0,37.8
335568,Sunday,18.01923076923077,0.0,34.75
335261,Wednesday,17.96153846153846,0.0,53.58
335441,Saturday,17.96153846153846,0.0,49.0
335612,Wednesday,17.942307692307693,6.5,29.0
335344,Tuesday,17.896153846153847,7.75,27.75
335283,Sunday,17.88769230769231,0.0,43.54
335364,Sunday,17.846153846153847,8.3,48.0
335835,Tuesday,17.807692307692307,0.0,32.0
335290,Friday,17.76923076923077,13.5,22.5
335809,Sunday,17.747692307692308,0.0,37.08
335389,Thursday,17.73076923076923,0.0,43.75
335549,Thursday,17.653846153846153,6.5,33.75
335588,Friday,17.653846153846153,6.5,27.0
335612,Friday,17.634615384615383,6.25,31.0
335658,Thursday,17.615384615384617,0.0,40.0
335545,Monday,17.53846153846154,7.5,29.75
335808,Sunday,17.48076923076923,7.25,59.25
335568,Saturday,17.384615384615383,4.0,29.25
335083,Saturday,17.26923076923077,7.5,28.5
335133,Sunday,17.25,0.0,29.0
335676,Thursday,17.23076923076923,0.0,49.0
335658,Friday,17.21153846153846,0.0,26.75
335560,Friday,17.21153846153846,5.25,37.5
335185,Thursday,17.164615384615384,0.0,38.0
335845,Tuesday,17.114615384615384,5.62,41.16
335238,Sunday,17.076923076923077,0.0,41.25
335128,Monday,17.06923076923077,0.0,43.6
335677,Wednesday,17.007692307692306,2.25,31.35
335079,Wednesday,17.0,8.0,24.25
335048,Sunday,16.942307692307693,6.0,39.0
335503,Tuesday,16.942307692307693,7.0,21.25
335433,Monday,16.935384615384613,0.08,55.42
335211,Thursday,16.923076923076923,8.5,39.0
335204,Monday,16.857692307692307,7.53,25.12
335063,Sunday,16.852307692307694,0.0,29.25
335104,Tuesday,16.846153846153847,7.0,29.75
335347,Monday,16.813846153846153,6.25,33.96
335008,Wednesday,16.80153846153846,0.0,45.16
335538,Friday,16.75,12.0,21.75
335802,Tuesday,16.733076923076922,6.56,34.93
335104,Thursday,16.725384615384616,0.0,35.71
335301,Monday,16.71153846153846,0.0,40.5
335658,Sunday,16.673076923076923,0.0,31.25
335765,Friday,16.653846153846153,0.0,29.0
335805,Friday,16.615384615384617,8.0,32.0
335398,Thursday,16.615384615384617,0.0,43.25
335568,Wednesday,16.576923076923077,6.75,37.5
335312,Monday,16.53846153846154,7.0,26.75
335143,Wednesday,16.53076923076923,6.0,33.51
335239,Sunday,16.51923076923077,6.25,36.5
335489,Sunday,16.51923076923077,0.0,49.75
335778,Monday,16.50153846153846,5.0,32.25
335301,Wednesday,16.46153846153846,6.5,33.25
335631,Friday,16.442307692307693,7.0,41.0
335840,Saturday,16.423076923076923,0.0,37.25
335738,Monday,16.36230769230769,0.0,29.8
335008,Monday,16.33153846153846,0.0,49.0
335465,Sunday,16.28846153846154,0.0,47.5
335612,Saturday,16.26923076923077,0.0,29.5
335669,Monday,16.25,0.0,30.0
335765,Wednesday,16.23076923076923,1.5,29.25
335549,Tuesday,16.23076923076923,7.5,25.75
335238,Wednesday,16.21153846153846,0.0,41.5
335283,Monday,16.207692307692305,0.0,27.0
335396,Sunday,16.057692307692307,7.5,22.5
335398,Wednesday,16.057692307692307,0.0,35.0
335761,Tuesday,16.03846153846154,7.5,25.5
335185,Tuesday,16.033076923076923,0.0,44.08
335433,Saturday,16.029230769230768,2.0,30.3
335765,Saturday,15.98076923076923,6.5,37.0
335396,Saturday,15.961538461538462,0.0,28.0
335182,Tuesday,15.862307692307693,6.2,29.8
335090,Monday,15.846153846153847,0.0,43.75
335204,Tuesday,15.832307692307692,6.5,22.34
335568,Thursday,15.823076923076922,6.75,29.25
335839,Thursday,15.788461538461538,0.0,42.0
335128,Friday,15.784615384615385,0.0,30.5
335182,Saturday,15.773076923076925,5.75,34.6
335611,Tuesday,15.75,5.75,31.0
335543,Saturday,15.733076923076924,2.0,36.58
335238,Monday,15.73076923076923,0.0,37.5
335239,Tuesday,15.73076923076923,0.0,30.0
335415,Wednesday,15.615384615384615,0.0,28.0
335252,Saturday,15.615384615384615,0.0,30.0
335676,Tuesday,15.596153846153847,0.0,49.0
335538,Saturday,15.557692307692308,7.25,21.75
335839,Wednesday,15.5,0.0,43.75
335301,Tuesday,15.48076923076923,7.25,23.75
335411,Tuesday,15.406153846153845,5.64,27.58
335710,Wednesday,15.365384615384615,0.0,26.25
335245,Tuesday,15.288461538461538,8.25,21.5
335347,Thursday,15.233846153846153,0.0,34.01
335334,Sunday,15.172307692307694,7.0,20.58
335590,Thursday,15.153846153846153,0.5,30.0
335083,Sunday,15.134615384615385,7.25,28.5
335590,Tuesday,15.057692307692308,0.0,28.25
335182,Monday,14.978461538461538,6.45,29.59
335433,Thursday,14.978461538461538,5.83,25.83
335165,Tuesday,14.961538461538462,6.25,26.25
335034,Tuesday,14.959999999999999,0.0,23.5
335835,Monday,14.942307692307692,2.0,37.5
335761,Thursday,14.942307692307692,0.0,22.75
335347,Tuesday,14.926153846153845,0.0,28.28
335503,Sunday,14.923076923076923,2.0,24.0
335449,Saturday,14.917692307692308,0.0,36.97
335802,Thursday,14.794615384615383,3.5,32.65
335681,Wednesday,14.7,6.6,28.15
335245,Wednesday,14.692307692307692,7.25,21.25
335290,Sunday,14.653846153846153,7.0,21.0
335590,Sunday,14.634615384615385,0.0,31.25
335299,Sunday,14.604615384615386,0.0,30.38
335182,Thursday,14.59153846153846,4.85,30.35
335560,Sunday,14.50153846153846,0.0,39.0
335239,Saturday,14.48076923076923,6.25,29.25
335290,Saturday,14.48076923076923,7.0,21.25
335645,Tuesday,14.423076923076923,8.0,16.0
335182,Friday,14.386923076923077,6.35,25.83
335778,Saturday,14.384615384615385,6.5,34.5
335645,Saturday,14.365384615384615,0.0,24.75
335590,Friday,14.307692307692308,0.0,35.5
